Y1,Y2,id,date,region,new,death,healed,positives,hospitalized,isolated,intensiveCare,index,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
-1.3818957713067554,1.2891094624030108,2020-02-27_12,2020-02-27,12,0,0,3,0,0,0,0,0,0,1,-4,-9,1
-1.382362801065019,1.2991280076798293,2020-02-27_13,2020-02-27,13,1,0,0,1,1,0,0,3,-1,2,-3,-8,0
-1.4074800975816377,1.3347725945585334,2020-02-27_14,2020-02-27,14,0,0,0,0,0,0,0,-1,-8,1,-2,-2,0
-1.1191724372981018,0.7244557308899208,2020-02-27_15,2020-02-27,15,3,0,0,3,2,1,0,-1,-4,5,-6,-15,-16
-1.2384492719736324,0.9979908565005587,2020-02-27_16,2020-02-27,16,1,0,0,1,1,0,0,2,-16,3,-8,-13,-4
-1.3105699011147798,1.1451816193025202,2020-02-27_17,2020-02-27,17,0,0,0,0,0,0,0,2,-3,3,-6,-10,-2
-1.1945746697847495,0.8987158081232356,2020-02-27_18,2020-02-27,18,0,0,0,0,0,0,0,-1,-12,4,-9,-15,-4
-1.178052258834627,0.8578413859661299,2020-02-27_19,2020-02-27,19,1,0,2,2,1,1,0,-1,-5,4,-8,-16,-8
-1.3809639965338645,1.2846083313112044,2020-02-27_20,2020-02-27,20,0,0,0,0,0,0,0,0,-6,2,-3,-4,0
-1.1699702827366978,0.8273988550276058,2020-02-27_21,2020-02-27,21,0,0,0,1,1,0,0,2,1,5,-2,-10,-20
-1.2022922692142595,0.9085193262217808,2020-02-27_22,2020-02-27,22,0,0,0,0,0,0,0,3,8,6,0,-13,-15
-1.0029936277563627,0.7984471828814649,2020-02-28_0,2020-02-28,0,238,21,46,821,409,412,64,-2,11,5,-8,-20,-12
-1.0663592268307214,0.6099168783603323,2020-02-28_01,2020-02-28,01,9,0,0,11,7,4,0,-3,24,7,-8,-22,-17
-1.6485642607749391,1.8647111172081297,2020-02-28_02,2020-02-28,02,0,0,0,0,0,0,0,18,36,4,21,9,-13
-0.7364310696928469,0.11838749772649322,2020-02-28_03,2020-02-28,03,128,17,40,474,282,192,47,-6,32,10,-16,-37,-24
-0.9829221525032524,0.4828231512849394,2020-02-28_05,2020-02-28,05,40,2,0,149,33,116,9,-4,10,7,-10,-28,-15
-1.089180318851249,0.6529256498696955,2020-02-28_06,2020-02-28,06,0,0,0,0,0,0,0,-5,14,6,-7,-21,-14
-1.3768568016394247,1.2515300929618534,2020-02-28_07,2020-02-28,07,0,0,0,19,9,10,0,2,66,4,1,-11,-14
-0.9751423743657178,0.46469953198865066,2020-02-28_08,2020-02-28,08,48,2,0,143,62,81,6,-5,12,7,-11,-28,-15
-1.42852332725869,1.3785890960322196,2020-02-28_09,2020-02-28,09,6,0,1,7,5,2,0,-1,21,1,-2,-8,0
-1.4912060506939273,1.5083243950187684,2020-02-28_10,2020-02-28,10,0,0,0,0,0,0,0,1,12,0,-2,-1,1
-1.1202143331146972,0.7343867855245405,2020-02-28_11,2020-02-28,11,3,0,0,6,5,1,2,-3,5,6,-7,-18,-11
-1.4103415383607067,1.3455114221133813,2020-02-28_12,2020-02-28,12,0,0,3,0,0,0,0,0,5,1,-3,-7,1
-1.346696425432727,1.2233520225747447,2020-02-28_13,2020-02-28,13,0,0,0,1,1,0,0,2,-3,2,-3,-11,-1
-1.4151368615386921,1.3598083293281618,2020-02-28_14,2020-02-28,14,0,0,0,0,0,0,0,1,-9,1,0,-4,0
-1.1028758099224965,0.6923255188544071,2020-02-28_15,2020-02-28,15,1,0,0,4,2,2,0,-1,-9,5,-6,-16,-16
-1.2010558681863757,0.9161088185524398,2020-02-28_16,2020-02-28,16,2,0,0,3,1,2,0,-1,-18,3,-9,-16,-3
-1.252812413533299,1.015667961883264,2020-02-28_17,2020-02-28,17,0,0,0,0,0,0,0,-2,-15,3,-8,-10,-2
-1.1308955422200535,0.7642886945080821,2020-02-28_18,2020-02-28,18,1,0,0,1,0,1,0,-3,-13,4,-10,-21,-5
-1.156098268489587,0.8113208073278301,2020-02-28_19,2020-02-28,19,0,0,2,2,1,1,0,-2,-4,4,-8,-19,-8
-1.4248973919829553,1.3746715385842592,2020-02-28_20,2020-02-28,20,0,0,0,0,0,0,0,1,4,1,-3,-4,0
-1.111964420119703,0.6999343259490259,2020-02-28_21,2020-02-28,21,0,0,0,1,1,0,0,-1,1,6,-4,-12,-20
-1.2403463412514286,0.9773813318488921,2020-02-28_22,2020-02-28,22,0,0,0,0,0,0,0,1,19,6,0,-10,-14
-1.0097736145204175,0.9229991525333241,2020-02-29_0,2020-02-29,0,240,29,50,1049,506,543,105,-2,2,3,-10,-16,-9
-1.1258554097686642,0.7539129166283934,2020-02-29_01,2020-02-29,01,0,0,0,11,7,4,0,-1,-8,5,-12,-18,-7
-1.4931883501470538,1.5280241231314382,2020-02-29_02,2020-02-29,02,0,0,0,0,0,0,0,7,7,2,-1,3,-1
-0.661893414438638,0.04216992324169955,2020-02-29_03,2020-02-29,03,84,23,40,552,336,216,80,-5,-12,8,-24,-34,-20
-0.9958907911301381,0.52015061229208,2020-02-29_05,2020-02-29,05,40,2,0,189,35,154,11,-1,-2,5,-13,-26,-16
-1.1800662980378558,0.8476777028141157,2020-02-29_06,2020-02-29,06,0,0,0,0,0,0,0,-1,16,4,-10,-16,-12
-1.0697073439906923,0.6487737867523127,2020-02-29_07,2020-02-29,07,23,0,4,38,5,33,1,-4,-20,5,-16,-21,-3
