id,date,region,new,deathTotal,death,healed,positives,hospitalized,isolated,intensiveCare,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
2020-05-08_15,2020-05-08,15,21,386,7,2164,2012,446,1566,28,-19,-40,19,-59,-56,-46
2020-05-08_16,2020-05-08,16,11,443,2,1080,2733,382,2351,33,-20,-29,17,-54,-63,-44
2020-05-08_17,2020-05-08,17,-1,26,0,204,152,50,102,2,-21,-31,18,-57,-52,-45
2020-05-08_18,2020-05-08,18,1,90,1,417,619,75,544,2,-25,-26,18,-58,-60,-46
2020-05-08_19,2020-05-08,19,13,253,2,921,2127,329,1798,19,-21,-30,17,-56,-60,-46
2020-05-08_20,2020-05-08,20,6,119,0,658,553,100,453,10,-25,-26,17,-63,-52,-43
2020-05-08_21,2020-05-08,21,6,289,3,1767,502,87,415,9,-21,-52,18,-62,-56,-42
2020-05-08_22,2020-05-08,22,2,438,0,2975,872,105,767,11,-30,-51,21,-65,-51,-45
2020-05-09_0,2020-05-09,0,1083,30395,194,103031,84842,14868,69974,1034,-28,-31,15,-63,-52,-39
2020-05-09_01,2020-05-09,01,181,3331,26,11284,13934,2153,11781,143,-34,-24,16,-67,-52,-36
2020-05-09_02,2020-05-09,02,1,139,0,895,118,48,70,3,-41,-63,15,-80,-59,-45
2020-05-09_03,2020-05-09,03,502,14924,85,36039,30262,5865,24397,330,-35,-15,17,-67,-57,-43
2020-05-09_05,2020-05-09,05,53,1643,16,11151,5877,475,5402,40,-22,-35,15,-63,-55,-40
2020-05-09_06,2020-05-09,06,8,308,0,1947,869,104,765,3,-20,-2,14,-61,-39,-37
2020-05-09_07,2020-05-09,07,15,1276,11,4480,2982,543,2439,42,-26,-40,15,-62,-46,-32
2020-05-09_08,2020-05-09,08,121,3827,30,15491,7401,1759,5642,155,-25,-25,16,-63,-53,-41
2020-05-09_09,2020-05-09,09,24,937,7,4360,4448,443,4005,79,-32,-22,16,-65,-47,-40
2020-05-09_10,2020-05-09,10,1,71,0,1225,111,51,60,6,-26,-28,16,-63,-38,-37
2020-05-09_11,2020-05-09,11,23,958,4,2305,3230,317,2913,32,-28,-31,18,-62,-42,-43
2020-05-09_12,2020-05-09,12,47,553,4,2235,4345,1359,2986,82,-25,-34,15,-64,-57,-36
2020-05-09_13,2020-05-09,13,8,355,4,1055,1676,256,1420,10,-24,-24,16,-62,-55,-41
2020-05-09_14,2020-05-09,14,20,22,0,120,205,8,197,0,-25,-32,16,-60,-44,-39
2020-05-09_15,2020-05-09,15,14,388,2,2223,1965,441,1524,26,-19,-39,15,-62,-50,-38
2020-05-09_16,2020-05-09,16,30,443,0,1114,2729,377,2352,33,-23,-32,15,-58,-60,-40
2020-05-09_17,2020-05-09,17,0,27,1,210,145,46,99,1,-22,-42,15,-59,-54,-41
2020-05-09_18,2020-05-09,18,3,90,0,427,612,70,542,2,-25,-37,15,-62,-58,-41
2020-05-09_19,2020-05-09,19,12,256,3,977,2080,294,1786,17,-22,-37,13,-61,-54,-37
2020-05-09_20,2020-05-09,20,4,119,0,665,550,98,452,11,-28,-41,14,-68,-52,-40
2020-05-09_21,2020-05-09,21,9,290,1,1804,473,64,409,9,-24,-43,11,-62,-56,-36
2020-05-09_22,2020-05-09,22,7,438,0,3024,830,97,733,10,-30,-41,12,-66,-42,-39
2020-05-10_0,2020-05-10,0,802,30560,165,105186,83324,14645,68679,1027,-61,-43,13,-74,-57,-28
2020-05-10_01,2020-05-10,01,116,3367,36,11648,13650,2161,11489,137,-59,-52,15,-79,-62,-27
2020-05-10_02,2020-05-10,02,5,139,0,905,113,48,65,2,-67,-78,,-87,-70,-43
2020-05-10_03,2020-05-10,03,282,14986,62,36331,30190,5776,24414,348,-56,-39,14,-76,-64,-29
2020-05-10_05,2020-05-10,05,51,1657,14,11474,5591,445,5146,37,-87,-44,13,-76,-60,-28
2020-05-10_06,2020-05-10,06,6,310,2,1969,851,101,750,3,-85,-22,12,-75,-41,-24
2020-05-10_07,2020-05-10,07,50,1281,5,4607,2900,522,2378,41,-54,-53,14,-72,-52,-30
2020-05-10_08,2020-05-10,08,77,3845,18,15760,7191,1712,5479,150,-53,-22,13,-73,-58,-28
2020-05-10_09,2020-05-10,09,29,942,5,4685,4147,428,3719,78,-53,-40,14,-72,-53,-28
2020-05-10_10,2020-05-10,10,4,71,0,1227,113,48,65,6,-63,-39,14,-74,-39,-26
2020-05-10_11,2020-05-10,11,40,960,2,2322,3251,314,2937,30,-60,-32,15,-71,-42,-30
2020-05-10_12,2020-05-10,12,32,557,4,2322,4286,1349,2937,84,-49,-46,13,-73,-66,-29
2020-05-10_13,2020-05-10,13,17,359,4,1073,1671,243,1428,10,-84,-37,14,-77,-64,-30
2020-05-10_14,2020-05-10,14,23,22,0,130,218,9,209,0,-57,-34,13,-74,-49,-27
2020-05-10_15,2020-05-10,15,12,391,3,2282,1915,455,1460,20,-47,-48,12,-70,-56,-21
2020-05-10_16,2020-05-10,16,27,448,5,1196,2669,377,2292,34,-57,-34,13,-69,-64,-27
2020-05-10_17,2020-05-10,17,3,27,0,215,143,46,97,1,-63,-36,11,-68,-55,-26
2020-05-10_18,2020-05-10,18,3,91,1,445,596,68,528,2,-53,-38,10,-69,-67,-21
2020-05-10_19,2020-05-10,19,14,256,0,1002,2069,289,1780,16,-81,-48,12,-75,-63,-32
2020-05-10_20,2020-05-10,20,6,120,1,705,515,93,422,10,-74,-46,12,-80,-57,-25
2020-05-10_21,2020-05-10,21,2,290,0,1820,459,69,390,8,-75,-53,11,-77,-58,-35
2020-05-10_22,2020-05-10,22,3,441,3,3068,786,92,694,10,-83,-50,12,-77,-44,-35
2020-05-11_0,2020-05-11,0,744,30739,179,106587,82488,14538,67950,999,-31,-45,19,-58,-61,-43
2020-05-11_01,2020-05-11,01,111,3400,33,12038,13338,2156,11182,135,-36,-47,21,-62,-62,-45
2020-05-11_02,2020-05-11,02,1,139,0,912,107,45,62,1,-30,-58,20,-70,-56,-47
2020-05-11_03,2020-05-11,03,364,15054,68,36406,30411,5738,24673,341,-42,-66,23,-68,-72,-47
2020-05-11_05,2020-05-11,05,19,1666,9,11615,5460,438,5022,38,-25,-53,18,-59,-62,-37
2020-05-11_06,2020-05-11,06,8,312,2,1996,830,99,731,3,-29,-45,20,-61,-56,-38
2020-05-11_07,2020-05-11,07,44,1293,12,4695,2844,522,2322,38,-37,-62,22,-62,-62,-47
2020-05-11_08,2020-05-11,08,80,3867,22,15969,7040,1678,5362,141,-28,-34,18,-56,-57,-37
2020-05-11_09,2020-05-11,09,13,950,8,4764,4073,424,3649,77,-29,-49,19,-57,-57,-40
2020-05-11_10,2020-05-11,10,1,71,0,1233,108,44,64,4,-29,-31,17,-54,-43,-37
2020-05-11_11,2020-05-11,11,10,964,4,2352,3227,305,2922,28,-30,-28,18,-53,-45,-38
2020-05-11_12,2020-05-11,12,25,562,5,2334,4294,1349,2945,83,-28,-42,21,-57,-63,-50
2020-05-11_13,2020-05-11,13,4,366,7,1132,1609,240,1369,9,-25,-30,17,-54,-56,-41
2020-05-11_14,2020-05-11,14,13,22,0,132,229,11,218,0,-32,-39,16,-53,-48,-41
2020-05-11_15,2020-05-11,15,14,392,1,2301,1909,459,1450,23,-28,-43,17,-56,-56,-43
2020-05-11_16,2020-05-11,16,14,451,3,1332,2544,372,2172,32,-27,-33,16,-52,-62,-41
2020-05-11_17,2020-05-11,17,1,27,0,217,142,47,95,1,-26,-35,16,-53,-54,-42
2020-05-11_18,2020-05-11,18,2,93,2,473,568,65,503,1,-29,-23,15,-54,-59,-43
2020-05-11_19,2020-05-11,19,12,257,1,1020,2062,287,1775,16,-26,-35,15,-52,-57,-43
2020-05-11_20,2020-05-11,20,3,120,0,712,511,94,417,10,-28,-21,15,-57,-51,-41
2020-05-11_21,2020-05-11,21,3,290,0,1835,447,70,377,7,-28,-68,17,-51,-57,-39
2020-05-11_22,2020-05-11,22,2,443,2,3119,735,95,640,11,-36,-78,21,-65,-62,-45
2020-05-12_0,2020-05-12,0,1402,30911,172,109039,81266,13817,67449,952,-24,-27,19,-56,-56,-42
2020-05-12_01,2020-05-12,01,113,3428,28,12277,13184,2036,11148,136,-27,-19,20,-58,-55,-43
2020-05-12_02,2020-05-12,02,2,140,1,916,104,45,59,0,-30,-40,18,-68,-48,-45
2020-05-12_03,2020-05-12,03,1033,15116,62,37113,30675,5544,25131,322,-28,-21,22,-61,-64,-46
2020-05-12_05,2020-05-12,05,41,1686,20,11906,5190,426,4764,33,-21,-38,18,-57,-57,-36
2020-05-12_06,2020-05-12,06,10,313,1,2034,801,98,703,2,-23,-46,20,-59,-53,-38
2020-05-12_07,2020-05-12,07,31,1301,8,4783,2779,482,2297,35,-20,-28,19,-53,-51,-43
2020-05-12_08,2020-05-12,08,53,3885,18,16243,6801,1520,5281,136,-23,-13,19,-55,-53,-38
2020-05-12_09,2020-05-12,09,15,959,9,5002,3841,379,3462,72,-27,-31,20,-57,-53,-40
2020-05-12_10,2020-05-12,10,7,71,0,1239,109,45,64,4,-27,-32,18,-56,-43,-38
2020-05-12_11,2020-05-12,11,25,969,5,2391,3208,254,2954,24,-25,-29,18,-54,-46,-38
2020-05-12_12,2020-05-12,12,22,566,4,2373,4273,1342,2931,84,-23,-40,22,-57,-63,-50
2020-05-12_13,2020-05-12,13,8,370,4,1197,1548,230,1318,8,-23,-20,17,-54,-53,-41
2020-05-12_14,2020-05-12,14,3,22,0,138,226,14,212,1,-26,-20,15,-51,-42,-41
2020-05-12_15,2020-05-12,15,13,393,1,2345,1877,434,1443,20,-21,-30,17,-54,-52,-42
2020-05-12_16,2020-05-12,16,10,456,5,1460,2421,365,2056,31,-22,-15,15,-50,-57,-41
2020-05-12_17,2020-05-12,17,1,27,0,220,140,48,92,1,-22,-16,15,-51,-47,-42
2020-05-12_18,2020-05-12,18,4,93,0,477,568,66,502,1,-25,-17,15,-53,-55,-43
2020-05-12_19,2020-05-12,19,4,261,4,1171,1911,249,1662,15,-24,-22,15,-52,-53,-42
2020-05-12_20,2020-05-12,20,1,120,0,718,506,88,418,11,-23,1,14,-56,-46,-40
2020-05-12_21,2020-05-12,21,0,290,0,1845,437,63,374,7,-22,-47,15,-46,-49,-38
2020-05-12_22,2020-05-12,22,6,445,2,3191,667,89,578,9,-26,-46,18,-59,-48,-43
2020-05-13_0,2020-05-13,0,888,31106,195,112541,78457,13065,65392,893,-27,-39,19,-59,-59,-42
2020-05-13_01,2020-05-13,01,169,3460,32,13107,12491,1980,10511,122,-36,-62,22,-65,-65,-44
2020-05-13_02,2020-05-13,02,3,141,1,929,93,38,55,0,-35,-64,21,-73,-58,-47
2020-05-13_03,2020-05-13,03,394,15185,69,38081,30032,5314,24718,307,-34,-57,23,-67,-69,-46
2020-05-13_05,2020-05-13,05,31,1712,26,12081,5020,394,4626,30,-22,-42,18,-59,-57,-35
2020-05-13_06,2020-05-13,06,8,316,3,2061,779,94,685,2,-20,-29,19,-58,-47,-36
2020-05-13_07,2020-05-13,07,67,1314,13,4898,2718,465,2253,35,-26,-44,20,-57,-54,-43
2020-05-13_08,2020-05-13,08,50,3905,20,16572,6502,1288,5214,123,-24,-23,19,-57,-54,-38
2020-05-13_09,2020-05-13,09,27,964,5,5302,3563,356,3207,72,-28,-36,19,-58,-52,-39
2020-05-13_10,2020-05-13,10,0,72,1,1241,106,40,66,4,-28,-22,17,-56,-39,-37
2020-05-13_11,2020-05-13,11,20,971,2,2604,3013,231,2782,20,-25,-19,18,-54,-41,-37
2020-05-13_12,2020-05-13,12,38,577,11,2438,4235,1307,2928,83,-26,-48,22,-60,-64,-50
2020-05-13_13,2020-05-13,13,12,375,5,1263,1489,221,1268,7,-23,-18,16,-54,-54,-40
2020-05-13_14,2020-05-13,14,15,22,0,148,231,10,221,1,-28,-33,16,-54,-47,-41
2020-05-13_15,2020-05-13,15,15,394,1,2421,1815,421,1394,19,-24,-42,17,-57,-55,-43
2020-05-13_16,2020-05-13,16,11,460,4,1566,2322,337,1985,27,-23,-26,15,-52,-60,-40
2020-05-13_17,2020-05-13,17,2,27,0,231,131,43,88,1,-22,-23,15,-53,-49,-41
2020-05-13_18,2020-05-13,18,2,93,0,496,551,65,486,1,-25,-30,16,-56,-58,-43
2020-05-13_19,2020-05-13,19,11,262,1,1203,1889,225,1664,13,-26,-39,15,-55,-57,-43
2020-05-13_20,2020-05-13,20,1,120,0,734,491,88,403,10,-26,-8,14,-58,-47,-40
2020-05-13_21,2020-05-13,21,3,290,0,1872,413,63,350,7,-27,-65,17,-51,-55,-38
2020-05-13_22,2020-05-13,22,9,446,1,3293,573,85,488,9,-31,-64,20,-64,-55,-43
2020-05-14_0,2020-05-14,0,992,31368,262,115288,76440,12308,64132,855,-24,-28,18,-56,-56,-42
2020-05-14_01,2020-05-14,01,151,3493,33,13825,11891,1891,10000,116,-25,-16,19,-58,-55,-43
2020-05-14_02,2020-05-14,02,3,141,0,945,80,38,42,0,-31,-47,18,-69,-48,-45
2020-05-14_03,2020-05-14,03,522,15296,111,38568,29956,5115,24841,297,-27,-18,21,-61,-63,-45
2020-05-14_05,2020-05-14,05,32,1743,31,12384,4718,368,4350,26,-20,-25,16,-56,-55,-35
2020-05-14_06,2020-05-14,06,5,317,1,2074,770,151,619,2,-19,-14,17,-56,-45,-36
2020-05-14_07,2020-05-14,07,65,1329,15,5006,2660,443,2217,35,-21,-21,18,-53,-49,-42
2020-05-14_08,2020-05-14,08,77,3930,25,16825,6301,983,5318,122,-24,-21,18,-56,-54,-38
2020-05-14_09,2020-05-14,09,30,973,9,5498,3388,337,3051,68,-26,-26,18,-57,-51,-39
2020-05-14_10,2020-05-14,10,1,73,1,1255,92,27,65,1,-26,-25,17,-55,-39,-37
2020-05-14_11,2020-05-14,11,15,974,3,2725,2904,207,2697,18,-24,-16,17,-54,-43,-38
2020-05-14_12,2020-05-14,12,41,595,18,2600,4096,1257,2839,79,-24,-43,21,-58,-64,-49
2020-05-14_13,2020-05-14,13,9,379,4,1275,1482,221,1261,6,-23,-17,16,-54,-54,-40
2020-05-14_14,2020-05-14,14,2,22,0,152,229,11,218,1,-29,-31,15,-54,-47,-41
2020-05-14_15,2020-05-14,15,9,394,0,2480,1765,406,1359,19,-21,-40,16,-55,-55,-42
2020-05-14_16,2020-05-14,16,9,461,1,1643,2253,320,1933,24,-24,-35,15,-52,-61,-40
2020-05-14_17,2020-05-14,17,0,27,0,235,127,35,92,1,-21,-21,15,-52,-50,-42
2020-05-14_18,2020-05-14,18,3,95,2,524,524,61,463,2,-24,-31,15,-56,-59,-43
2020-05-14_19,2020-05-14,19,12,263,1,1249,1854,215,1639,12,-24,-36,15,-54,-58,-43
2020-05-14_20,2020-05-14,20,0,125,5,755,465,86,379,10,-25,-13,14,-57,-49,-40
2020-05-14_21,2020-05-14,21,3,290,0,1908,380,61,319,7,-23,-44,14,-46,-49,-37
2020-05-14_22,2020-05-14,22,3,448,2,3362,505,75,430,9,-28,-35,17,-59,-46,-43
2020-05-15_0,2020-05-15,0,789,31610,242,120205,72070,11600,60470,808,-22,-34,20,-58,-58,-42
2020-05-15_01,2020-05-15,01,137,3557,64,14676,11113,1701,9412,108,-25,-26,22,-60,-57,-43
2020-05-15_02,2020-05-15,02,6,142,1,953,77,37,40,0,-31,-56,21,-72,-58,-46
2020-05-15_03,2020-05-15,03,299,15411,115,40962,27746,4981,22765,276,-29,-41,24,-64,-66,-46
2020-05-15_05,2020-05-15,05,44,1762,19,12688,4439,335,4104,24,-16,-43,19,-59,-61,-37
2020-05-15_06,2020-05-15,06,14,318,1,2116,741,83,658,3,-18,-47,21,-60,-52,-38
2020-05-15_07,2020-05-15,07,65,1336,7,5121,2603,416,2187,31,-22,-32,21,-56,-56,-43
2020-05-15_08,2020-05-15,08,54,3943,13,17166,6001,877,5124,114,-19,-22,19,-56,-55,-38
2020-05-15_09,2020-05-15,09,24,976,3,5739,3168,305,2863,67,-24,-33,20,-59,-54,-40
2020-05-15_10,2020-05-15,10,2,73,0,1259,90,27,63,2,-24,-29,17,-56,-42,-37
2020-05-15_11,2020-05-15,11,16,977,3,2847,2795,196,2599,18,-20,-19,19,-55,-45,-38
2020-05-15_12,2020-05-15,12,73,604,9,2672,4088,1252,2836,79,-20,-36,22,-59,-63,-48
2020-05-15_13,2020-05-15,13,12,381,2,1313,1454,211,1243,6,-20,-22,18,-55,-56,-40
2020-05-15_14,2020-05-15,14,4,22,0,158,227,10,217,2,-24,-37,17,-54,-48,-41
2020-05-15_15,2020-05-15,15,15,396,2,2522,1736,358,1378,17,-17,-38,17,-55,-54,-42
2020-05-15_16,2020-05-15,16,9,461,0,1724,2181,308,1873,23,-20,-25,15,-51,-61,-40
2020-05-15_17,2020-05-15,17,0,27,0,242,120,34,86,1,-18,-25,16,-53,-47,-41
2020-05-15_18,2020-05-15,18,1,95,0,544,505,58,447,2,-24,-26,16,-55,-61,-42
2020-05-15_19,2020-05-15,19,8,263,0,1351,1760,209,1551,11,-19,-27,15,-53,-58,-42
2020-05-15_20,2020-05-15,20,3,125,0,762,461,85,376,10,-23,-17,15,-58,-49,-40
2020-05-15_21,2020-05-15,21,0,290,0,1929,359,55,304,5,-22,-63,18,-51,-56,-38
2020-05-15_22,2020-05-15,22,3,451,3,3461,406,62,344,9,-26,-65,21,-62,-57,-43
2020-05-16_0,2020-05-16,0,875,31763,153,122810,70187,11175,59012,775,-26,-37,15,-61,-53,-34
2020-05-16_01,2020-05-16,01,137,3594,37,15187,10702,1662,9040,100,-33,-53,17,-66,-57,-32
2020-05-16_02,2020-05-16,02,1,142,0,956,75,33,42,0,-41,-69,16,-79,-61,-41
2020-05-16_03,2020-05-16,03,399,15450,39,41389,27679,4789,22890,268,-34,-30,17,-65,-58,-37
2020-05-16_05,2020-05-16,05,39,1783,21,12983,4162,310,3852,20,-20,-41,15,-61,-59,-34
2020-05-16_06,2020-05-16,06,8,319,1,2184,680,82,598,3,-17,-18,15,-60,-41,-32
2020-05-16_07,2020-05-16,07,51,1346,10,5232,2533,395,2138,26,-27,-50,15,-62,-52,-28
2020-05-16_08,2020-05-16,08,72,3960,17,17370,5852,852,5000,112,-23,-38,16,-61,-54,-36
2020-05-16_09,2020-05-16,09,30,979,3,5991,2943,300,2643,66,-29,-30,16,-63,-49,-35
2020-05-16_10,2020-05-16,10,0,73,0,1268,81,27,54,2,-26,-47,16,-63,-46,-33
2020-05-16_11,2020-05-16,11,23,982,5,3003,2657,171,2486,17,-24,-40,18,-61,-44,-38
2020-05-16_12,2020-05-16,12,32,616,12,2758,4022,1232,2790,76,-23,-36,14,-61,-57,-30
2020-05-16_13,2020-05-16,13,30,383,2,1372,1423,202,1221,7,-21,-22,15,-59,-56,-35
2020-05-16_14,2020-05-16,14,3,22,0,173,215,10,205,2,-26,-32,15,-58,-44,-35
2020-05-16_15,2020-05-16,15,14,396,0,2562,1710,367,1343,16,-19,-35,13,-58,-49,-31
2020-05-16_16,2020-05-16,16,8,463,2,1807,2104,294,1810,22,-21,-22,13,-54,-57,-34
2020-05-16_17,2020-05-16,17,1,27,0,250,113,30,83,1,-19,-31,14,-55,-51,-36
2020-05-16_18,2020-05-16,18,7,95,0,582,474,58,416,2,-24,-33,13,-58,-57,-35
2020-05-16_19,2020-05-16,19,8,265,2,1458,1659,171,1488,12,-19,-32,11,-57,-53,-32
2020-05-16_20,2020-05-16,20,4,125,0,812,415,85,330,10,-24,-38,13,-62,-49,-35
2020-05-16_21,2020-05-16,21,0,290,0,1945,343,53,290,5,-24,-47,11,-51,-54,-26
2020-05-16_22,2020-05-16,22,8,453,2,3528,345,52,293,8,-25,-48,12,-60,-43,-34
2020-05-17_0,2020-05-17,0,675,31908,145,125176,68351,11073,57278,762,-56,-24,12,-68,-52,-21
2020-05-17_01,2020-05-17,01,64,3612,18,15696,10239,1721,8518,101,-54,-23,13,-72,-53,-21
2020-05-17_02,2020-05-17,02,0,143,1,962,68,31,37,0,-57,-63,,-82,-63,-36
2020-05-17_03,2020-05-17,03,326,15519,69,41895,27430,4735,22695,255,-51,-17,13,-70,-58,-22
2020-05-17_05,2020-05-17,05,13,1794,11,13106,4041,295,3746,22,-85,-20,12,-72,-54,-22
2020-05-17_06,2020-05-17,06,8,319,0,2218,654,83,571,3,-84,-1,12,-71,-38,-19
2020-05-17_07,2020-05-17,07,48,1355,9,5348,2456,384,2072,24,-44,-31,12,-64,-45,-23
2020-05-17_08,2020-05-17,08,50,3973,13,17603,5656,832,4824,111,-45,-1,12,-67,-54,-20
2020-05-17_09,2020-05-17,09,35,984,5,6162,2802,281,2521,67,-49,-22,12,-67,-49,-20
2020-05-17_10,2020-05-17,10,2,73,0,1273,78,27,51,2,-59,-27,13,-71,-38,-18
2020-05-17_11,2020-05-17,11,25,984,2,3118,2565,169,2396,18,-52,-11,13,-65,-36,-22
2020-05-17_12,2020-05-17,12,50,622,6,2914,3910,1224,2686,74,-43,-37,13,-69,-63,-23
2020-05-17_13,2020-05-17,13,8,385,2,1379,1422,199,1223,6,-84,-25,13,-75,-63,-25
2020-05-17_14,2020-05-17,14,1,22,0,173,216,13,203,2,-56,-34,13,-72,-51,-23
2020-05-17_15,2020-05-17,15,16,396,0,2592,1696,359,1337,17,-41,-39,11,-66,-55,-17
2020-05-17_16,2020-05-17,16,5,470,7,1892,2017,284,1733,21,-50,4,10,-60,-58,-20
2020-05-17_17,2020-05-17,17,2,27,0,261,104,30,74,1,-53,-17,9,-60,-47,-16
2020-05-17_18,2020-05-17,18,0,95,0,634,422,58,364,2,-48,-14,9,-63,-62,-17
2020-05-17_19,2020-05-17,19,6,267,2,1566,1555,158,1397,13,-79,-29,10,-70,-61,-25
2020-05-17_20,2020-05-17,20,1,125,0,823,405,86,319,10,-62,-9,9,-70,-48,-17
2020-05-17_21,2020-05-17,21,3,290,0,1977,314,55,259,5,-72,-28,8,-62,-48,-35
2020-05-17_22,2020-05-17,22,12,453,0,3584,301,49,252,8,-80,-33,9,-71,-37,-31
2020-05-18_0,2020-05-18,0,451,32007,99,127326,66553,10956,55597,749,-19,-11,14,-38,-48,-36
2020-05-18_01,2020-05-18,01,72,3632,20,16113,9874,1688,8186,99,-22,16,15,-42,-46,-38
2020-05-18_02,2020-05-18,02,1,143,0,971,60,30,30,0,-20,-31,14,-54,-45,-40
2020-05-18_03,2020-05-18,03,175,15543,24,42403,27073,4734,22339,252,-24,9,17,-42,-56,-40
2020-05-18_05,2020-05-18,05,9,1803,9,13143,4004,285,3719,22,-14,-6,12,-34,-50,-30
2020-05-18_06,2020-05-18,06,7,320,1,2257,621,84,537,3,-15,13,13,-31,-37,-31
2020-05-18_07,2020-05-18,07,32,1367,12,5485,2339,383,1956,23,-19,-6,14,-35,-42,-35
2020-05-18_08,2020-05-18,08,35,3986,13,17756,5525,813,4712,105,-19,1,13,-36,-46,-31
2020-05-18_09,2020-05-18,09,13,989,5,6399,2573,263,2310,66,-20,-30,15,-41,-48,-34
2020-05-18_10,2020-05-18,10,0,73,0,1274,77,26,51,2,-20,-23,13,-37,-36,-31
2020-05-18_11,2020-05-18,11,11,984,0,3379,2315,173,2142,17,-21,-18,14,-36,-38,-32
2020-05-18_12,2020-05-18,12,39,628,6,3031,3826,1210,2616,73,-19,-29,17,-39,-55,-43
2020-05-18_13,2020-05-18,13,7,388,3,1392,1413,197,1216,6,-14,-8,12,-35,-46,-33
2020-05-18_14,2020-05-18,14,11,22,0,183,217,11,206,2,-21,-18,12,-36,-35,-34
2020-05-18_15,2020-05-18,15,11,399,3,2623,1673,359,1314,17,-17,-22,13,-40,-46,-36
2020-05-18_16,2020-05-18,16,7,471,1,1920,1995,276,1719,22,-15,2,11,-30,-52,-34
2020-05-18_17,2020-05-18,17,0,27,0,272,93,30,63,1,-14,-11,12,-36,-41,-35
2020-05-18_18,2020-05-18,18,0,95,0,655,401,55,346,2,-16,-7,12,-37,-52,-36
2020-05-18_19,2020-05-18,19,7,267,0,1589,1539,150,1389,13,-14,-23,11,-36,-50,-35
2020-05-18_20,2020-05-18,20,0,126,1,847,380,82,298,10,-21,-33,13,-42,-46,-36
2020-05-18_21,2020-05-18,21,1,291,1,1984,307,58,249,6,-22,-45,11,-39,-46,-34
2020-05-18_22,2020-05-18,22,13,453,0,3650,248,49,199,8,-22,-32,13,-42,-42,-38
2020-05-19_0,2020-05-19,0,813,32169,162,129401,65129,10707,54422,716,-18,-22,15,-40,-50,-37
2020-05-19_01,2020-05-19,01,108,3679,47,16413,9635,1675,7960,96,-18,-1,16,-45,-48,-39
2020-05-19_02,2020-05-19,02,1,143,0,983,49,27,22,1,-21,-20,13,-55,-38,-39
2020-05-19_03,2020-05-19,03,462,15597,54,42593,27291,4670,22621,244,-23,-23,19,-46,-59,-41
2020-05-19_05,2020-05-19,05,47,1820,17,13423,3754,277,3477,18,-15,-28,15,-39,-53,-31
2020-05-19_06,2020-05-19,06,5,320,0,2283,600,78,522,2,-16,-28,15,-38,-42,-32
2020-05-19_07,2020-05-19,07,66,1376,9,5617,2264,360,1904,22,-20,-30,16,-42,-46,-37
2020-05-19_08,2020-05-19,08,47,3997,11,17987,5330,769,4561,99,-18,-21,16,-41,-49,-33
2020-05-19_09,2020-05-19,09,7,992,3,6653,2323,246,2077,56,-21,-26,16,-43,-48,-35
2020-05-19_10,2020-05-19,10,3,74,1,1287,66,27,39,2,-22,-22,14,-42,-35,-32
2020-05-19_11,2020-05-19,11,-3,986,2,3561,2128,161,1967,17,-18,-12,15,-39,-39,-32
2020-05-19_12,2020-05-19,12,20,640,12,3079,3786,1198,2588,74,-16,-25,17,-39,-55,-44
2020-05-19_13,2020-05-19,13,4,389,1,1419,1389,194,1195,6,-15,-7,13,-38,-45,-35
2020-05-19_14,2020-05-19,14,0,22,0,188,212,11,201,2,-19,-5,12,-36,-35,-36
2020-05-19_15,2020-05-19,15,12,399,0,2790,1518,347,1171,17,-12,-17,13,-39,-44,-37
2020-05-19_16,2020-05-19,16,10,473,2,1982,1941,269,1672,22,-14,-8,11,-34,-50,-35
2020-05-19_17,2020-05-19,17,1,27,0,282,84,27,57,1,-13,-12,12,-37,-43,-36
2020-05-19_18,2020-05-19,18,2,95,0,676,382,52,330,2,-16,-16,12,-39,-48,-38
2020-05-19_19,2020-05-19,19,8,268,1,1611,1524,137,1387,12,-15,-17,12,-38,-47,-36
2020-05-19_20,2020-05-19,20,1,126,0,887,341,80,261,9,-18,-25,13,-43,-46,-36
2020-05-19_21,2020-05-19,21,5,291,0,1988,308,52,256,6,-22,-50,13,-42,-47,-35
2020-05-19_22,2020-05-19,22,7,455,2,3699,204,50,154,8,-24,-59,16,-48,-49,-38
2020-05-20_0,2020-05-20,0,665,32330,161,132282,62752,10300,52452,676,-18,-13,15,-40,-48,-37
2020-05-20_01,2020-05-20,01,158,3718,39,17016,9151,1609,7542,96,-18,28,15,-43,-46,-38
2020-05-20_02,2020-05-20,02,0,143,0,986,46,26,20,1,-20,-26,13,-55,-38,-39
2020-05-20_03,2020-05-20,03,294,15662,65,43442,26671,4512,22159,231,-19,25,17,-41,-53,-39
2020-05-20_05,2020-05-20,05,33,1832,12,13666,3532,271,3261,16,-14,-8,13,-35,-48,-30
2020-05-20_06,2020-05-20,06,6,322,2,2291,596,78,518,2,-12,-2,14,-33,-38,-31
2020-05-20_07,2020-05-20,07,32,1386,10,5725,2178,332,1846,22,-15,-3,14,-36,-40,-36
2020-05-20_08,2020-05-20,08,50,4008,11,18258,5098,722,4376,96,-16,-7,15,-38,-47,-33
2020-05-20_09,2020-05-20,09,14,998,6,6867,2117,223,1894,45,-19,-18,16,-40,-45,-34
2020-05-20_10,2020-05-20,10,0,74,0,1287,66,27,39,2,-19,-32,15,-41,-38,-33
